Date,IT_3M_Ret,IT_6M_Ret,IT_12M_Ret,IT_RSI,IT_RS_52W,Bank_3M_Ret,Bank_6M_Ret,Bank_12M_Ret,Bank_RSI,Bank_RS_52W,FMCG_3M_Ret,FMCG_6M_Ret,FMCG_12M_Ret,FMCG_RSI,FMCG_RS_52W,Auto_3M_Ret,Auto_6M_Ret,Auto_12M_Ret,Auto_RSI,Auto_RS_52W,Pharma_3M_Ret,Pharma_6M_Ret,Pharma_12M_Ret,Pharma_RSI,Pharma_RS_52W,Metal_3M_Ret,Metal_6M_Ret,Metal_12M_Ret,Metal_RSI,Metal_RS_52W,Realty_3M_Ret,Realty_6M_Ret,Realty_12M_Ret,Realty_RSI,Realty_RS_52W
2022-02-07,-3.2449001024204227,10.925728157223213,33.5889644528047,37.819474224872934,10.832370639618683,-3.658382094031587,6.029624828406854,19.43841099026875,51.5869938649088,-0.9076663652313632,-5.959369944174087,0.1730176909950476,6.556262899465959,45.4936053132852,-11.59536813522839,-2.0479574093553388,11.563434011142748,14.517979413276215,48.84613912248374,-4.989912967575405,-3.38994534563668,-8.217844807480567,5.754931009700881,46.015767178906614,-12.260194854827445,0.8398966005601194,-0.09255283206728304,76.18256007254043,58.8011780839525,46.1702385236711,-15.730735640643957,14.938015267404348,44.261294043152844,41.85128108177519,19.686691755069162
2022-02-08,-3.6117467906454426,10.28086470014582,32.55342323900396,37.22665722862811,11.475998299954737,-3.4046033178624646,6.197286131291158,17.281808144287236,51.896046470043586,-1.36726516874206,-5.641840356865591,0.26220059954391584,6.076476272416231,45.506139445648294,-10.790828334265523,-2.859451357165621,11.515681786306642,12.755504941530816,49.58683834316041,-5.173837310042173,-3.1270939921778984,-7.389700738333049,4.497498450644732,47.860617354405996,-12.11873164052789,1.9786170172826356,0.5863370526916656,72.54787330870849,60.74943006587424,45.11089915000017,-16.524322643136568,15.070017586656824,37.29114546195076,40.391463613425906,15.460371555397522
2022-02-09,-2.070513363750437,11.266501641964322,31.418843217465685,41.778510983333284,10.20450719988155,-1.0583457025720944,7.1645150154434845,18.641246223483353,57.09608427573859,-0.5104614107489192,-5.304831693607104,0.43866120820694743,6.49466021444931,46.65419593649537,-10.696280221157329,-1.2596001832734127,14.075108805791592,12.6421910034477,57.02652222619405,-5.5411168936533866,-2.4512447060130116,-6.627128298383312,5.349653750632366,51.424656542191094,-11.65645358744406,5.733639436599303,4.413817166782974,74.13441955193483,64.94098213736508,46.024705616248895,-14.87422151245702,16.60424469413233,38.00236655525886,41.91063021495764,15.72528281559622
2022-02-10,-0.6795168163396648,11.441381646818382,33.61682652294702,45.10708190577503,10.731163557531609,1.1689549173685032,8.261193980501957,21.201327637287083,60.2807051435462,0.44217022090073943,-4.047474721779187,1.2187583390922851,7.213206945058781,48.40140203680158,-11.150088931935919,-0.13772779134143542,14.916203319182975,12.59964606291144,56.806525410740484,-6.686229951950374,-0.7636064200631232,-6.135673292720945,7.213424948788183,52.61200297610396,-11.149908267514796,6.661682719811646,8.722846565980834,80.22546202025276,67.48568510583686,49.356751178108674,-12.056733306776158,20.081554417998927,42.896137136324874,44.247651428437706,18.42112961921338
2022-02-11,-5.376070213004547,8.553996783233341,32.10872467807921,38.70764577562456,8.265325913965537,-0.5579276259292998,7.570859049275014,23.45905175449552,54.87599238072517,1.1767732055585567,-5.759298848063943,0.6747869012156293,7.294174603490267,44.62808382840169,-12.070615998882017,-1.3120882362362751,13.929430255100028,10.728905838165526,52.47697544853039,-9.255795876629358,-1.9191092219474126,-5.463874947742053,5.907067275657996,49.48135964708628,-13.20737382688587,5.151248962486554,4.792721489149554,86.12942428725212,65.05082888915959,52.53619949585235,-15.202426255212897,17.384671946710384,45.28153978320135,40.35529549972076,19.060669855372158
2022-02-14,-7.087977579713245,5.072239961849823,30.98880513332518,35.87061453030471,8.627190896687399,-4.6348658370011115,2.7033369718269196,21.872534344242787,41.742781071369954,1.067194557583373,-9.208776116345252,-2.356401786002682,4.02507372917027,35.06163060089119,-13.73345584365735,-4.966781009001053,9.101675289785028,8.784313710487002,40.30506233210945,-9.786684442487337,-5.16803457003463,-6.232903911301102,6.051984861910187,42.6196459977395,-12.05256668429251,1.6837686218927006,-0.8709970966763403,81.27931759492546,48.829707988765826,50.33241213218258,-19.868093164800182,9.844294446950519,40.64308485417505,32.343036456462826,16.633350546280013
2022-02-15,-4.7227443859493174,6.837766217180419,37.99041858109777,44.884282724208376,9.880136070575052,-0.3576401947115948,5.531616721275134,25.73200656824508,51.53781602213687,0.11890776333709496,-6.602518084653697,-1.0948130029321712,8.365134340231627,44.856546714914714,-13.710126912812559,-3.548379074836794,13.499307608990051,14.315827375254319,52.22315268039185,-8.971660524160818,-3.2024481861993914,-4.926663537284659,7.752130172932459,45.89811394740747,-14.198254871313365,4.638984270829649,0.7966512659882907,86.27512883880992,53.96086927549961,48.328679004210784,-17.317917374227363,14.231409492154379,48.18346909466793,39.392246899812214,17.996741476385147
2022-02-16,-5.0706591981622084,6.8267035013977795,41.208724501181734,44.16345024365344,11.147804941541906,-0.23067150627754662,5.151197202190239,24.172026525823377,49.986000120636916,-2.2620717505830723,-6.543126203573824,-1.335435031153387,10.083312998754913,45.10943787741117,-13.351539405754476,-4.5772572776447635,14.083938804740836,17.28853362227385,51.17029044973168,-7.6801868795375094,-1.444738073297347,-3.868852779994081,10.310795664633021,47.981988248883034,-13.172483904305011,4.382999594246284,-1.2362147395408751,88.86253211463332,52.46712482728287,48.65693288000266,-14.986483812791974,15.979640659788497,49.12481495004914,41.892371570411925,17.37869527936202
2022-02-17,-3.8128653803427115,3.649141658997901,38.9660937545796,43.04135519867511,14.686421533528705,-1.1707391434534697,4.639859027919968,13.426176517427901,47.01083047224035,-6.391250257147862,-5.904315493419787,-2.41965482548403,8.554707202114887,46.44038885408995,-10.411593409127873,-2.1672838080138535,13.922562095496804,12.367086169838881,50.734571418128816,-7.26530002543303,-1.1645674444116239,-5.10531191578385,10.08671510125636,45.21280347325282,-9.147252597879852,6.81244135498027,0.7652972614074605,79.51506398152452,51.60224687803801,48.150816815522845,-13.70279158504898,16.51505758027707,39.929218380005516,41.49478960066354,15.481272376612697
2022-02-18,-2.806869082029384,3.0918899375189657,35.50523229460061,42.007313838422014,14.889193529722888,1.2667936402660507,5.750745508109012,9.721196286568912,47.548413130980386,-6.972007346002518,-4.831472164148742,-3.2847307293599415,8.205685679537167,45.655974925004585,-8.256945119099534,0.3576545645774365,13.433717626351637,7.3491870607529375,48.81141429927775,-8.983134314196484,-0.27594443155830595,-6.129829963949074,6.853914059212252,42.20172214009708,-9.403055484475331,6.581079354077479,1.3292148035885187,75.68330943960409,50.879665973005515,48.95449715378355,-11.106712616435498,15.94577146546159,33.13565604151223,39.40765823282678,12.880129376889048
2022-02-21,-2.9076613086890912,3.3602812667121507,34.23225142773527,41.92792561784362,15.379127729738107,1.1075145104774586,7.569106396320846,8.42140871156185,48.27225432706727,-6.806542903707202,-6.119799185241059,-6.2072412889555455,7.475574305071198,42.49618803799237,-7.619533430476522,-0.8214302428759868,14.70917226502213,5.697652339892412,47.24374130579814,-9.147743553841003,-3.4103150717884723,-4.9685838211343984,2.543943447428876,37.98559630605799,-11.858509239849436,1.0454662879386012,6.053279887877272,69.20674442511248,45.42474032950314,45.44140003692394,-14.166667849518532,18.612748027860725,31.893987491609476,37.24840740717743,13.36927651676534
2022-02-22,-2.3928766131626977,0.618370377092381,33.474708647338744,39.44009188922469,16.321637172369165,-0.18776157983054764,6.397982326225815,5.73450039146064,45.800429936394806,-7.853627733822854,-6.020052551669963,-6.780156763532908,3.9765187925955736,39.346861963215844,-9.385688000305104,0.30241975526978937,16.229890417346702,4.3797352782328325,46.73424324725303,-9.034289580188359,-3.383026846383519,-5.4457442057095236,1.6912579714793319,36.33784407391537,-11.377265901257616,-0.11959081847199293,5.757616864516901,64.1242927132594,42.81539679480542,43.03238884458218,-16.61010770073895,16.310518204473535,26.843657817109133,33.115990461699056,10.54275444198247
2022-02-23,-3.359605721630865,0.815352843189654,34.67093001353376,39.328195532379404,17.788969115173337,0.07306645451015115,4.704145351574329,4.873301907236693,45.99396855393988,-8.273313935558734,-6.081190905586153,-6.014990196265746,3.719498224826445,40.14072248086368,-9.282480103036272,0.6307945616901067,15.111671346310128,5.545997409237957,46.03246512652445,-7.684945609141314,-4.350423435023776,-6.484194080191708,0.1980550264955694,37.1862262510538,-12.362485298569947,-0.2684939128067221,3.01388670920415,62.90025300745039,43.53559901981335,42.479545276922124,-15.62678761774693,17.824405209219485,29.958981440697997,40.57375697121081,13.667696878750357
2022-02-24,-5.947636879013773,-4.506663292644508,25.591924868490246,29.933986662235057,16.84073194322955,-2.2134318092830507,-1.0064243871607093,-2.0996976998942762,32.669252249380094,-8.921349918113574,-7.489250494430443,-9.657051906618442,0.821131965256261,30.476601460323067,-6.20404244539956,-1.3922433001779866,8.167784375597996,-4.080503112226442,31.297429740731175,-10.764133635747852,-9.40052646368299,-9.6193224440548,-3.6304093024824624,28.310881429252817,-10.345402174878293,-0.18971773010095783,-2.9301871204459484,49.57705176369605,33.283088854384246,39.15458520347359,-16.446832345908835,10.24096385542168,18.2679900096238,31.653442519757576,10.027125809630233
2022-02-25,-3.997048475441456,-1.6572681783349696,29.860560613837862,39.20902551016813,17.78454696187397,1.2627765187412043,2.283146488364163,1.037955520030276,42.618803020369434,-8.357781911403483,-5.444899835293215,-8.735679741373959,3.100232757094923,37.96098012301579,-6.487280283124186,1.7857504527394763,11.596728914097177,-0.11276362470188372,39.67282851303923,-9.401493200666078,-5.487297095934274,-6.241550916380001,0.6793972122755898,41.03387488935544,-8.682997108678714,5.9192789118877265,3.9595165738444127,59.910644243884235,47.1352640325714,45.04020849452775,-10.49319138734256,15.8210947930574,25.433781177484338,41.2729633315632,13.769423294253835
2022-02-28,-3.4125869448903168,-1.3464060071210038,30.76089726961051,42.48253630995082,17.62243723358523,1.428754184089076,1.620922107082512,1.1798761796469215,41.3842104273349,-8.986372197307468,-5.00589328725275,-8.511448015816791,3.8826443123318066,40.7091065997146,-6.555170043744818,2.046484469795873,10.48311171053422,-1.728293559885452,38.35445610454412,-11.602337824611697,-5.381036140632489,-7.320399547196832,0.17085521361897005,41.805975075888426,-9.894009784095271,13.363897884199138,7.35794578208826,67.96074835530091,56.088027978359364,51.08455963248246,-10.500412544326688,15.67925616871686,24.17128431892357,42.32595296923587,11.694928690357065
2022-03-02,-4.823731970984224,-1.1411860419094477,29.47593737208689,41.6499668454966,18.305625854942775,-2.7281732924022473,-2.682009137131125,-1.060920201319171,37.109368499245576,-9.596717392690612,-5.588687702115191,-9.669810308875547,2.613468408835362,39.43484268939298,-6.239330275195821,-2.3953949885016312,5.448435748546854,-4.238843662365199,33.257680354380994,-12.500471029149773,-5.5984543081546985,-10.778345546229563,-1.8581107490380555,37.29462213961077,-10.325131711117164,15.303821166241871,9.036799076620007,73.02563734732779,62.055442775973724,58.09815113753318,-12.817142358997401,12.144068050828594,23.02097133567491,40.795076029534385,12.407550797061395
2022-03-03,-5.607497939265871,-1.2726237697152865,30.79850293704518,45.351401264441115,20.216438919728198,-4.283820580840814,-4.064017828129707,-3.2252421657784525,35.099622144292226,-11.054664213177423,-7.581955003172003,-11.409390269558994,3.216491118391329,36.6151021139047,-5.134090059004559,-5.629010537532153,2.2587128308073856,-5.9671505933698405,30.042871393970657,-13.574742498535786,-6.736372353765585,-11.857996828107842,-1.11061142287312,36.47899477263499,-9.111114617165505,14.897183641382817,8.673396106002818,78.1355324489064,63.68516528973794,63.723734409899265,-13.742838094846554,10.910034523997547,22.361663585749202,40.1124648869842,12.462169874012897
2022-03-04,-4.659532460196303,0.19700449641606443,33.43393057768358,45.77929944635879,25.77961689953161,-4.943331590110556,-5.923552416171374,-7.252597640537939,32.71097298293513,-12.572966360994597,-7.654387503367355,-12.654523190018995,2.6786210692523182,33.66976171842752,-3.211442802070108,-8.268794896304021,-1.4660639221138028,-9.577519781704847,25.93238767272709,-14.764521499715222,-6.275726397308478,-12.00919887890539,-1.5932333952385136,35.67904547605164,-7.238246297013218,11.455938194263027,7.086026480260044,68.34446918876364,56.56685857682921,58.687544839955684,-16.089054513385737,1.983593971457509,16.718056741827624,36.448964132706124,10.022633663616155
2022-03-07,-2.1316308001477435,-1.5697739970131241,33.24679732658326,45.441376297012155,26.99568766971381,-8.016170027078307,-10.751860568733573,-10.155930448786766,27.036082648603497,-14.370854499888097,-8.593816468948779,-16.47529177836341,0.8496183979855187,27.721168272568534,-3.881617444885088,-10.47564288121815,-5.4078592503606915,-12.436961343747111,22.197294223539103,-16.544873635157476,-4.892269253728509,-13.221637034443411,0.23446861893350324,34.67787566958202,-4.4679082284385,15.170142360303164,8.541031155925772,69.36420473486109,59.62697294012376,61.418691319246065,-19.581206558430154,-4.788975142328034,11.626258531011068,30.92335546972035,6.389449867211394
2022-03-08,-0.6145048528141905,0.47104016537120597,37.455503054993564,53.56290544747035,28.59964328592728,-9.449616025941843,-9.80124315343791,-7.487109746196952,29.495183199493184,-13.44744719875366,-8.524224709882866,-15.46092803206861,2.01008387291588,32.35586492216538,-4.562130245334483,-11.14415837903151,-5.577915504086517,-9.300921181049237,24.43749445645524,-15.144400018580873,-2.943098916807252,-11.327077052141988,4.028776932897538,44.11904354601925,-2.6734957298174433,10.025563792441838,5.6990689757709045,70.18945520922442,56.534070588104825,59.224641753165926,-18.78309475614781,-2.7282502644406237,16.77920599405416,36.72299409292479,9.255460132729908
2022-03-09,-1.4419179281293992,0.07185979321586711,43.09903881747783,56.48336652319824,28.481717559480902,-9.304758667886459,-7.588753623819633,-4.089239018460322,34.909102052682115,-13.88635867035617,-8.42539638481572,-14.145471331755433,4.850007867914052,38.21681809102932,-5.860240513723658,-10.67753086551184,-3.293913207848731,-4.540295054611654,31.6894063512499,-14.291340106424478,-2.7884755320885857,-9.821461265334452,8.534945205674017,49.74665828244261,-2.551713201682515,7.68021238650749,4.9088389216949135,66.92804119144897,55.823569845937755,49.87662823139538,-17.71927784155799,-2.830293941526052,23.810233880304345,41.819178268756694,11.16323094715046
2022-03-10,-1.5224076330764613,1.2812134920318297,42.69342887199827,56.074490146328515,26.466946826592206,-7.029876866072959,-5.465491076172158,-1.826329404266036,39.90023866326638,-12.990216317953474,-6.99275493469993,-11.813274550954112,7.582981327538008,48.6338359936832,-4.650891869724005,-9.398895812139706,-1.3134494604604585,-3.4702872676600105,36.215863202202115,-14.447230374862164,-2.768529266160069,-9.107304960697494,8.708174111039524,50.1951009625232,-3.6536511625264723,9.452385681315345,7.946255746340625,64.33839034201824,59.463937886359965,45.65053651906628,-15.650543217706382,1.7102166762544613,23.240753248811075,45.390604384390116,9.226345678242254
2022-03-11,-1.6441538527420918,1.9334914012417048,42.65356974547201,55.547917501616325,28.513412585213583,-6.897604110607758,-6.04313390101513,-5.228897130109789,40.42671512208671,-14.62283161925214,-6.745044890694807,-11.548441257448626,7.62109313903423,49.36825421922437,-3.0465625912778127,-9.930908513691772,-1.1950040656262706,-4.092064818485419,35.67607027905032,-13.598684798638693,-0.35028454900156714,-6.623600084851899,11.325751275283547,57.57024716623841,0.29088112219146645,9.386098208306581,8.203466410654192,63.816441445079434,60.18677104972162,47.57857069567801,-17.173663460578027,2.2581411277271313,22.756455192498915,46.15204116184267,10.588546797670606
2022-03-14,-0.06255322252033402,3.5218913440641098,44.8510345046375,60.87990288417169,29.62051578302356,-4.368557565340215,-3.737544977579099,-3.3840880634557924,45.95407843441988,-13.542872642299974,-5.90677579868445,-12.29374790322061,7.8407771545610405,49.148075236602686,-3.498258020595757,-8.806348710189503,-0.378733522209207,-4.035553443701478,38.048626632695374,-14.125838990390005,-0.6029971014787749,-6.824560239000677,9.96730421477312,56.25776225526681,-1.5953269485886712,9.184270538350248,6.867122434800899,56.82557785311617,59.01711839176025,40.33598281716675,-17.45706634368699,1.2811317110444476,18.689492061961445,43.76955022355648,6.209757021818008
2022-03-15,-2.7829036924221784,-0.09037961886221302,44.42698970981509,51.73004184601658,25.931792231840145,-5.072103088904189,-3.9733429641739537,0.6293872531908828,44.28163755441979,-12.257126500747006,-5.293609530259202,-12.175698508474408,9.884363230802817,49.7507052439201,-4.187334876168869,-7.663498548615899,0.11017043850285457,-0.3795571682598142,39.49670866374701,-13.13686635761787,-1.8934344968198902,-7.360343114117085,11.661308136369474,55.30494568090332,-2.6379440240514196,4.293433707813277,1.2124791556671788,54.60741236158295,49.967736385920155,34.80851861650447,-17.183817341391606,0.33310122643928075,20.55461032680683,43.35399745337519,5.1164894509614145
2022-03-16,-0.02112863183200142,0.8414784513780083,45.500939884159685,56.51114800483068,26.5257812152915,-2.830426280864251,-2.3619968863199503,1.2813104859616953,49.265495395375225,-11.927050492270386,-3.075638444332418,-10.368163564331013,10.598177889563832,55.58846992138612,-3.825220169672061,-6.130059773489938,1.3761558276093933,-0.592598748246409,44.82783539833648,-13.556578315069977,-1.0179788165063042,-7.192101709224074,10.599781554035093,56.63668878886994,-3.8238256432848283,8.236828208141755,4.394745469111272,55.65250442819896,54.61464870569751,35.3534536379894,-12.520019524897009,3.554081372787077,23.303702282761286,49.67285741469116,7.223343508879565
2022-03-17,-1.4289129448224136,-1.1963832926684903,40.87350179052962,55.70193278623221,21.576886198190937,-0.32858984998950236,-1.1497163577189329,2.848278072351551,53.46798185818241,-11.239706261615956,-1.239523107216134,-9.188610601908431,10.621670232124835,59.70396555184615,-4.531100299737334,-3.3780234337528303,2.7095270467126342,-1.5641197476037538,49.750770891384164,-15.047701241505894,1.1378482311974691,-6.500946034574917,10.514142760113842,60.53993117381418,-4.623898839290197,10.481225491175362,5.542707620272935,57.44474108699637,57.81704178116582,35.87822497732653,-9.012917732456438,6.635908914814581,26.22514486021523,54.54630809563271,8.935036589345335
2022-03-21,-3.465815208111145,-1.3240356770430672,37.268575267947334,53.168701940948665,22.2567290531976,1.1225925800820935,-4.380574610730004,-0.9611483770390339,50.73979677479225,-11.792148895163212,-0.7921632293210412,-11.847193727230065,8.055601806843882,53.11024594582711,-3.7614806812654056,-2.1561713472906696,0.9365856327686606,-2.1052855025603723,47.189438297328316,-12.8111618941801,2.409922412783305,-6.4990482603374256,9.45063032916269,60.61781824185475,-2.5190140515819803,14.598859214909199,7.79476337752254,54.64322541362725,60.18780962949163,37.73126786230323,-5.956509166173496,5.690674404608176,23.492893096620083,53.2690384215836,9.987571021540088
2022-03-22,0.4287728975157279,1.1893151326217266,40.72511257852036,58.46864027624492,22.56303551838068,5.542119888844788,-3.8701945278316163,1.5251819001011802,52.826243504422585,-11.577725913779524,-0.5475947939253101,-12.039167341183187,7.305539271630246,50.61699629684421,-6.5433853269823095,1.6107232764403179,2.139315662386898,-0.4973729795543891,49.89969970151958,-13.339248509220914,2.493089893345446,-5.8654906224450905,9.402719376808943,59.306757747641925,-4.716868687487407,20.00341730153452,11.257335901945996,59.012787508369044,61.383590634316576,38.490490902188014,-2.109795188719854,7.145452589238177,22.116576725950466,51.41674697647046,6.356129736933824
2022-03-23,-1.4883725890652788,1.926407459028856,43.014556547272285,58.55287291353765,23.878522578371907,4.448407795151588,-2.6876532465232583,2.609283056753142,51.397070461932515,-11.120331420983698,-1.5052211724490339,-13.067493225211235,7.2827604198806295,49.68616536222102,-7.072187756276871,-0.195062854000283,2.55619662246922,-0.5791322360444773,47.58755170888583,-13.882121446934658,2.1591811221560286,-3.74257113532781,11.292779648766693,60.726661759961914,-3.5987283436256123,17.98012904357058,20.549071299915234,65.39903749508962,63.29546335479951,43.26785255600076,-4.000440031683339,9.105503947226534,23.441423741804755,50.76198707298581,6.924368870458131
2022-03-24,-1.2771270966083548,1.1935338154924535,44.0619502779672,61.70135061625552,25.103097291921017,1.420515624958174,-4.58899231421025,0.7125307859919383,47.16122721109197,-12.541448223316898,-1.9405332301241418,-13.9904081829749,7.854080334434532,49.760857599996584,-6.3397414836120936,-2.2543843348831416,2.525122616600317,-0.9036457553985189,46.5051682576337,-13.94493256257766,1.3050171035573488,-3.8829899098220433,12.129645690154934,64.3936575141753,-2.6268494420800037,17.697561724538136,19.354571392851483,66.58634418507772,65.65500648335582,44.6632340037018,-6.282998944033791,5.8690221786311225,25.370810763086872,51.70209713035393,8.87175070307391
2022-03-25,-3.2399849867588704,-0.7417085981162641,41.317358777715626,57.741520780327875,24.390256221742845,0.6221896319710263,-4.153633222383412,-1.2701411828286435,46.38467479829256,-13.096080048298775,-3.9798554411658804,-14.417963126923606,6.945173250064851,46.93890068970857,-5.864802333455521,-3.512232455559605,0.6762614383801546,-1.052150028669041,45.24071219447031,-12.904200043220005,-0.27447099792956564,-5.073165288121107,12.141243238866739,59.830518805869815,-1.291121627535785,17.759385320601815,17.658137804440564,70.93644722900999,65.70333930290019,50.46154734533515,-7.286617281673502,-1.1879868092624202,28.291912615300618,54.0225661307506,12.925008077005963
